 Permissions Privileges and Access Controls,"FreeBSD 7.1 through 8.1-PRERELEASE does not copy the read-only flag when creating a duplicate mbuf buffer reference, which allows local users to cause a denial of service (system file corruption) and gain privileges via the sendfile system call.",What security vulnerability exists in FreeBSD versions 7.1 through 8.1-PRERELEASE related to mbuf buffer references and how can it be exploited?
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Cross-site scripting (XSS) vulnerability in LISTSERV 15 and 16 allows remote attackers to inject arbitrary web script or HTML via the T parameter.  NOTE: the provenance of this information is unknown; the details are obtained solely from third party information.,"What is the nature of the cross-site scripting (XSS) vulnerability found in LISTSERV versions 15 and 16, and how can it be exploited?"
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Cross-site scripting (XSS) vulnerability in index.php in RightInPoint Lyrics Script 3.0 allows remote attackers to inject arbitrary web script or HTML via the artist_id parameter, which is not properly handled in a forced SQL error message.  NOTE: the provenance of this information is unknown; the details are obtained solely from third party information.","What type of vulnerability is present in the RightInPoint Lyrics Script 3.0, and which parameter allows remote attackers to exploit it?"
 Improper Restriction of Operations within the Bounds of a Memory Buffer,Heap-based buffer overflow in Pedro Lineu Orso chetcpasswd 2.3.3 allows local users to cause a denial of service (application crash) and possibly execute arbitrary code via a long REMOTE_ADDR environment variable.  NOTE: The provenance of this information is unknown; the details are obtained solely from third party information.,"What vulnerabilities are associated with the Pedro Lineu Orso chetcpasswd 2.3.3, and what potential impacts could they have on local users?"
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Cross-site scripting (XSS) vulnerability in index.php in TSOKA:CMS 1.1, 1.9, and 2.0 allows remote attackers to inject arbitrary web script or HTML via the id parameter in an articolo action.","What specific vulnerability is present in TSOKA:CMS versions 1.1, 1.9, and 2.0 that allows remote attackers to inject arbitrary web scripts or HTML?"
 Improper Restriction of Operations within the Bounds of a Memory Buffer,"Heap-based buffer overflow in svtools/source/filter.vcl/wmf/enhwmf.cxx in Go-oo 2.x and 3.x before 3.0.1, previously named ooo-build and related to OpenOffice.org (OOo), allows remote attackers to execute arbitrary code via a crafted EMF file, a similar issue to CVE-2008-2238.","What vulnerabilities are associated with the heap-based buffer overflow in Go-oo before version 3.0.1, and how can attackers exploit this issue?"
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Cross-site scripting (XSS) vulnerability in Mort Bay Jetty before 6.1.17 allows remote attackers to inject arbitrary web script or HTML via a directory listing request containing a ; (semicolon) character.,What vulnerability in Mort Bay Jetty versions prior to 6.1.17 allows remote attackers to inject arbitrary web scripts or HTML through directory listing requests?
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Multiple cross-site scripting (XSS) vulnerabilities on the IBM BladeCenter with Advanced Management Module (AMM) firmware build ID BPET48L, and possibly other versions before 4.7 and 5.0, allow remote attackers to inject arbitrary web script or HTML via the (1) INDEX or (2) IPADDR parameter to private/cindefn.php, (3) the domain parameter to private/power_management_policy_options.php, the slot parameter to (4) private/pm_temp.php or (5) private/power_module.php, (6) the WEBINDEX parameter to private/blade_leds.php, or (7) the SLOT parameter to private/ipmi_bladestatus.php.",What are the potential security risks associated with the multiple cross-site scripting (XSS) vulnerabilities found in the IBM BladeCenter with Advanced Management Module (AMM) firmware before versions 4.7 and 5.0?
 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),"Directory traversal vulnerability in private/file_management.php on the IBM BladeCenter with Advanced Management Module (AMM) firmware build ID BPET48L, and possibly other versions before 4.7 and 5.0, allows remote authenticated users to list arbitrary directories and possibly have unspecified other impact via a .. (dot dot) in the DIR parameter.",What are the potential security implications of the directory traversal vulnerability found in private/file_management.php on IBM BladeCenter's Advanced Management Module firmware prior to version 4.7 and 5.0?
 Permissions Privileges and Access Controls,"The IBM BladeCenter with Advanced Management Module (AMM) firmware build ID BPET48L, and possibly other versions before 4.7 and 5.0, stores sensitive information under the web root with insufficient access control, which allows remote attackers to download (1) logs or (2) core files via direct requests, as demonstrated by a request for private/sdc.tgz.",What vulnerabilities exist in certain versions of IBM BladeCenter with AMM firmware that allow remote attackers to access sensitive information?
 Improper Link Resolution Before File Access ('Link Following'),GNU gv before 3.7.0 allows local users to overwrite arbitrary files via a symlink attack on a temporary file.,What security vulnerability was present in GNU gv versions before 3.7.0 that allowed local users to overwrite arbitrary files?
 Improper Control of Generation of Code ('Code Injection'),solid.exe in IBM solidDB before 6.5 FP2 allows remote attackers to execute arbitrary code via a long username field in the first handshake packet.,What vulnerability in IBM solidDB before version 6.5 FP2 allows remote attackers to execute arbitrary code?
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Cross-site scripting (XSS) vulnerability in the Store Locator extension before 1.2.8 for TYPO3 allows remote attackers to inject arbitrary web script or HTML via unspecified vectors.,What is the nature of the vulnerability found in the Store Locator extension for TYPO3 prior to version 1.2.8?
 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),SQL injection vulnerability in the Store Locator extension before 1.2.8 for TYPO3 allows remote attackers to execute arbitrary SQL commands via unspecified vectors.,What are the potential risks associated with the SQL injection vulnerability found in the Store Locator extension for TYPO3 versions prior to 1.2.8?
 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),SQL injection vulnerability in the A21glossary Advanced Output (a21glossary_advanced_output) extension before 0.1.12 for TYPO3 allows remote attackers to execute arbitrary SQL commands via unspecified vectors.,What vulnerabilities are present in the A21glossary Advanced Output extension for TYPO3 prior to version 0.1.12?
 Information Exposure,Unspecified vulnerability in the ClickStream Analyzer [output] (alternet_csa_out) extension 0.3.0 and earlier for TYPO3 allows remote attackers to obtain sensitive information via unknown vectors.,What type of security risk does the ClickStream Analyzer extension for TYPO3 versions 0.3.0 and earlier pose to users?
 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),Directory traversal vulnerability in the Directory Listing (dir_listing) extension 1.1.0 and earlier for TYPO3 allows remote attackers to have an unspecified impact via unknown vectors.,What impact does the directory traversal vulnerability in the Directory Listing extension for TYPO3 have on remote attackers?
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Cross-site scripting (XSS) vulnerability in the Userdata Create/Edit (sg_userdata) extension before 0.91.0 for TYPO3 allows remote attackers to inject arbitrary web script or HTML via unspecified vectors.,What is the nature of the security vulnerability found in the Userdata Create/Edit (sg_userdata) extension for TYPO3 prior to version 0.91.0?
 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),SQL injection vulnerability in the Versatile Calendar Extension [VCE] (sk_calendar) extension before 0.3.4 for TYPO3 allows remote attackers to execute arbitrary SQL commands via unspecified vectors.,What is the nature of the SQL injection vulnerability found in the Versatile Calendar Extension (sk_calendar) for TYPO3 before version 0.3.4?
